statsMetaNo,centerNm,critYr,ptAge,ptSexCd,statsTrgtNm,ncsNmvl,wholNcsDnmvl,ptCntNmvl,wholPtCntDnmvl
21060,uad6dub9bduc554uc13cud130,2010,76,M,Y,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2013,54,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2017,70,M,N,1,7,1,6
21060,uad6dub9bduc554uc13cud130,2016,87,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,59,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,89,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,78,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,47,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,63,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,48,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,55,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,86,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2009,58,M,N,2,6,2,6
21060,uad6dub9bduc554uc13cud130,2018,71,M,Y,4,5,4,5
21060,uad6dub9bduc554uc13cud130,2014,80,M,N,1,6,1,6
21060,uad6dub9bduc554uc13cud130,2014,81,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2009,71,M,Y,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2010,69,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2017,91,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,70,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,76,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2017,68,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2013,51,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2014,76,M,Y,4,5,4,5
21060,uad6dub9bduc554uc13cud130,2015,69,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2015,74,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2009,68,M,Y,5,6,5,6
21060,uad6dub9bduc554uc13cud130,2009,73,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2015,48,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,75,F,Y,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2008,83,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2009,46,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,46,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,70,M,N,1,5,1,5
21060,uad6dub9bduc554uc13cud130,2014,73,F,Y,1,5,1,5
21060,uad6dub9bduc554uc13cud130,2008,34,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,77,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,67,M,N,5,5,4,4
21060,uad6dub9bduc554uc13cud130,2016,46,F,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,62,M,N,1,7,1,7
21060,uad6dub9bduc554uc13cud130,2015,82,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2017,82,F,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2016,49,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,84,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,63,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,53,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,69,M,N,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2017,63,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2018,94,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,67,F,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2008,59,M,Y,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2008,52,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2017,49,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,68,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,77,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,69,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,61,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2012,79,F,N,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2014,75,F,N,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2016,65,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,74,F,N,4,4,3,3
21060,uad6dub9bduc554uc13cud130,2017,66,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2017,76,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2016,50,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2009,54,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2016,61,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,59,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2015,68,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,49,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,52,M,N,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2014,45,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,42,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,69,M,N,1,6,1,6
21060,uad6dub9bduc554uc13cud130,2008,46,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,55,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2008,48,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,62,M,Y,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2013,55,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2018,72,M,N,1,7,1,6
21060,uad6dub9bduc554uc13cud130,2013,82,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,54,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,58,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,73,M,N,5,6,4,5
21060,uad6dub9bduc554uc13cud130,2010,68,F,N,9,10,8,9
21060,uad6dub9bduc554uc13cud130,2010,57,M,Y,3,5,3,5
21060,uad6dub9bduc554uc13cud130,2009,61,F,N,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2010,71,M,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2018,59,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,48,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,54,M,Y,5,5,4,4
21060,uad6dub9bduc554uc13cud130,2008,70,M,Y,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2009,47,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2008,67,M,Y,4,5,4,5
21060,uad6dub9bduc554uc13cud130,2012,86,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,55,M,Y,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2016,69,M,Y,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2015,75,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2009,70,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2014,68,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2016,54,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,73,M,Y,4,6,4,6
21060,uad6dub9bduc554uc13cud130,2011,42,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,82,F,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2009,51,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2011,78,M,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2012,54,F,Y,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2016,63,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,81,F,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2009,75,F,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2017,67,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2013,86,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,51,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2009,68,F,Y,1,6,1,6
21060,uad6dub9bduc554uc13cud130,2014,36,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,51,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,74,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,60,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,80,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2008,64,F,N,6,6,5,5
21060,uad6dub9bduc554uc13cud130,2014,84,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,80,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2017,78,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2017,76,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2013,37,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,64,M,Y,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2018,89,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,75,M,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2016,78,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2017,75,M,Y,4,5,4,5
21060,uad6dub9bduc554uc13cud130,2014,69,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,71,F,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,73,M,Y,3,7,3,7
21060,uad6dub9bduc554uc13cud130,2018,68,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,59,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2013,81,M,N,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2014,76,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,64,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2016,61,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,62,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,65,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2016,81,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2008,62,M,N,1,5,1,5
21060,uad6dub9bduc554uc13cud130,2016,59,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2015,47,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,56,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,69,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,51,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,95,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,49,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,87,F,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,84,F,N,2,2,1,1
21060,uad6dub9bduc554uc13cud130,2013,69,M,Y,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2014,55,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2017,55,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2017,88,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2010,59,M,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2015,80,M,N,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2008,41,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2010,74,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,65,M,N,3,6,3,6
21060,uad6dub9bduc554uc13cud130,2014,49,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2013,61,F,Y,1,6,1,6
21060,uad6dub9bduc554uc13cud130,2017,73,M,N,4,7,4,7
21060,uad6dub9bduc554uc13cud130,2010,77,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2017,42,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,71,M,N,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2015,78,M,N,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2009,39,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,46,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,46,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,62,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,54,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,59,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2011,55,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,61,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2018,56,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2010,62,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2015,80,F,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2016,71,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,59,F,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2010,76,M,N,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2017,58,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2014,59,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2010,43,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,51,F,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,75,M,N,2,7,2,7
21060,uad6dub9bduc554uc13cud130,2016,60,M,Y,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2016,80,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,76,M,Y,5,6,5,6
21060,uad6dub9bduc554uc13cud130,2015,54,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2017,61,F,N,6,6,6,6
21060,uad6dub9bduc554uc13cud130,2014,78,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,60,M,N,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2013,60,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,40,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,34,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,62,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2013,71,M,N,1,5,1,5
21060,uad6dub9bduc554uc13cud130,2013,47,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2012,55,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2010,55,M,Y,1,5,1,4
21060,uad6dub9bduc554uc13cud130,2018,78,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2011,84,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,39,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,42,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,79,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2014,39,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,43,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,68,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2010,64,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,53,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,63,M,N,4,5,4,5
21060,uad6dub9bduc554uc13cud130,2018,82,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,66,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2010,41,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,67,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2015,80,M,Y,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2014,70,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,48,M,Y,1,1,1,1
